Nome;Data;P - Total (W);P - Fase A (W);P - Fase B (W);P - Fase C (W);Q - Total (var);Q - Fase A (var);Q - Fase B (var);Q - Fase C (var);FP - Total;FP - Fase A;FP - Fase B;FP - Fase C;V - Fase A (V);V - Fase B (V);V - Fase C (V);I - Fase A (A);I - Fase B (A);I - Fase C (A)
MedFellype;22/09/2025, 1:31:00;94,17916666666666;92,22250000000001;0;0;-106,65616666666666;-106,83866666666667;0;0;0,6358333333333334;0,6418333333333333;1;0,4325;221,9205;221,123;224,0785;0,6468333333333334;0;0,02
MedFellype;22/09/2025, 1:32:00;92,11999999999999;90,2025;0;0;-106,19149999999999;-106,36216666666665;0;0;0,6293333333333333;0,6358333333333334;1;0,4311666666666667;221,83733333333333;221,028;223,94183333333334;0,6391666666666667;0;0,02
MedFellype;22/09/2025, 1:33:00;93,50916666666667;91,56283333333334;0;0;-106,76783333333333;-106,95483333333333;0;0;0,6331666666666667;0,6393333333333333;1;0,431;222,07299999999998;221,21366666666665;224,16416666666666;0,6451666666666667;0;0,02
MedFellype;22/09/2025, 1:34:00;91,84983333333334;89,9055;0;0;-106,50516666666665;-106,67516666666667;0;0;0,6286666666666666;0,634;1;0,428;222,13916666666668;221,226;224,201;0,6381666666666667;0;0,02
MedFellype;22/09/2025, 1:35:00;88,63316666666667;86,70066666666666;0;0;-105,91483333333333;-106,07083333333334;0;0;0,62;0,6214999999999999;1;0,428;221,99483333333333;221,2045;224,16516666666666;0,6234999999999999;0;0,02
MedFellype;22/09/2025, 1:36:00;88,53066666666668;86,58516666666667;0;0;-105,97483333333334;-106,12916666666666;0;0;0,62;0,621;1;0,43016666666666664;222,00666666666666;221,207;224,1925;0,6228333333333332;0;0,02
MedFellype;22/09/2025, 1:37:00;88,5625;86,61550000000001;0;0;-106,02749999999999;-106,18966666666667;0;0;0,62;0,6204999999999999;1;0,42716666666666664;222,05916666666664;221,19;224,26733333333334;0,6225;0;0,02
MedFellype;22/09/2025, 1:38:00;89,4785;87,50066666666666;0;0;-106,034;-106,18566666666668;0;0;0,621;0,6255000000000001;1;0,4261666666666667;221,95683333333332;221,24133333333333;224,35516666666666;0,6298333333333334;0;0,02
MedFellype;22/09/2025, 1:39:00;88,94266666666665;86,98683333333334;0;0;-105,68783333333333;-105,84133333333332;0;0;0,6221666666666666;0,624;1;0,42833333333333334;221,74916666666667;221,163;224,16316666666668;0,6255000000000001;0;0,02
MedFellype;22/09/2025, 1:40:00;88,27483333333333;86,32566666666666;0;0;-105,637;-105,79383333333334;0;0;0,62;0,6204999999999999;1;0,429;221,8245;221,23666666666668;224,2351666666667;0,6216666666666666;0;0,02
MedFellype;22/09/2025, 1:41:00;88,33200000000001;86,38000000000001;0;0;-105,80083333333333;-105,952;0;0;0,6201666666666666;0,6204999999999999;1;0,42683333333333334;221,967;221,31683333333334;224,36233333333334;0,6223333333333334;0;0,02
MedFellype;22/09/2025, 1:42:00;88,20883333333333;86,262;0;0;-105,7465;-105,895;0;0;0,6196666666666667;0,6206666666666667;1;0,427;221,8125;221,3936666666667;224,40266666666668;0,6226666666666667;0;0,02
MedFellype;22/09/2025, 1:43:00;88,03383333333333;86,08383333333333;0;0;-105,55416666666666;-105,70416666666667;0;0;0,6196666666666667;0,6203333333333333;1;0,42416666666666664;221,66333333333333;221,33666666666667;224,282;0,622;0;0,02
MedFellype;22/09/2025, 1:44:00;87,90183333333333;85,76233333333333;0;0;-105,60383333333333;-105,75183333333332;0;0;0,6181666666666666;0,62;1;0,4261666666666667;221,655;221,39433333333332;224,25349999999997;0,6204999999999999;0;0,02
MedFellype;22/09/2025, 1:45:00;87,89583333333333;85,92450000000001;0;0;-105,63183333333333;-105,78916666666667;0;0;0,6195;0,6201666666666666;1;0,4231666666666667;221,67633333333333;221,4586666666667;224,25133333333332;0,6216666666666666;0;0,02
MedFellype;22/09/2025, 1:46:00;87,88516666666666;85,92883333333333;0;0;-105,83999999999999;-105,98916666666668;0;0;0,6178333333333333;0,62;1;0,4231666666666667;221,90983333333332;221,35683333333333;224,42183333333332;0,6216666666666666;0;0,02
MedFellype;22/09/2025, 1:47:00;87,84733333333334;85,9075;0;0;-105,89116666666668;-106,05183333333333;0;0;0,6171666666666666;0,62;1;0,4263333333333333;221,91783333333333;221,4555;224,4705;0,6213333333333334;0;0,02
MedFellype;22/09/2025, 1:48:00;88,30733333333333;86,3515;0;0;-105,83833333333334;-105,99566666666666;0;0;0,62;0,621;1;0,42833333333333334;221,964;221,43783333333334;224,4985;0,6231666666666666;0;0,02
MedFellype;22/09/2025, 1:49:00;86,31166666666667;84,36183333333334;0;0;-106,0125;-106,16333333333334;0;0;0,61;0,6144999999999999;1;0,428;222,043;221,37216666666666;224,45816666666667;0,62;0;0,02
